pos,N,truth_vaf,mean_pooled_vaf,median_pooled_vaf,var_pooled_vaf,mean_abs_err,n_draws
13803,400,0.4956390256495362,0.4957197808523696,0.49870349687263094,0.001046187139248779,0.026219912766184277,200
13928,400,0.4934743682043898,0.49406093780550814,0.49576347665993226,0.001065678684643597,0.02625947018604041,200
14566,400,0.499979599330858,0.5001704781945899,0.502195251511381,0.0009393404474686795,0.024894091463221333,200
15244,400,0.4983219534776067,0.4981827490340203,0.4959493593314649,0.0010078930560696682,0.025503101190534054,200
15301,400,0.4973581732087683,0.49771852373442543,0.4963028121215046,0.0009994598025026581,0.02526841219876376,200
15445,400,0.4981059909528888,0.498250204334254,0.49804803627273075,0.0010127347752890503,0.02555992523711267,200
15629,400,0.4935346242205448,0.49339580843070185,0.4951816196808153,0.0009944929077267644,0.02528245002677698,200
15784,400,0.4880188356814643,0.4882929081048411,0.4901011405865775,0.0009907185852055876,0.024976949110506155,200
769,1600,0.4901950983822329,0.4907812646271346,0.4890306417310147,0.00020095224329772808,0.01118951328455361,200
850,1600,0.4859046642747309,0.4870599767106367,0.48587253522134555,0.00020450187916410463,0.011415604768941127,200
1018,1600,0.4242611757174864,0.4255147288753933,0.4249057325515122,0.00019747211192122828,0.011062751267836552,200
2416,1600,0.4865474847063016,0.48514559868423196,0.48595851061145556,0.00021488813414585268,0.01155862821779945,200
2789,1600,0.4919875130072841,0.4906377516634474,0.4926360135893123,0.00020689941427461534,0.01139950909382247,200
3109,1600,0.0271013754457463,0.026960891604701834,0.026912613246760603,1.3241788075124529e-06,0.0009380459732712315,200
3578,1600,0.0510966893945617,0.04982623858177061,0.04975068389392405,2.5722842415140484e-06,0.0017142541290212253,200
3594,1600,0.4990145764630124,0.49952366809026755,0.4984043215432491,0.00020211811111730198,0.011281036749420706,200
3918,1600,0.4981931578464643,0.49677246645563644,0.49771751107592177,0.00019996178096651392,0.011070227269892246,200
3970,1600,0.4662096257280606,0.4651080138740272,0.46523770571389156,0.00019329342866197363,0.011142579140177905,200
4086,1600,0.2696927106624928,0.27057411765946127,0.2703618779058894,0.00012900805972014426,0.008932112806471673,200
4104,1600,0.1061388598326359,0.10649533239835102,0.10624205127749572,3.5480895746657694e-05,0.00455698401509284,200
5285,1600,0.4955740578439965,0.4969086377407042,0.49564049354216166,0.00022514204990435645,0.01176239520038315,200
5985,1600,0.4939467312348668,0.49538623689400046,0.4943515294500264,0.00019489356574707112,0.010881518351319288,200
6392,1600,0.4891950907311196,0.4906740657799719,0.4892686861658443,0.0001960692752564042,0.01114722669279808,200
6962,1600,0.4836965811965812,0.48224712821739674,0.4837589918226226,0.00019797596900541386,0.010967294894807465,200
7175,1600,0.457232208260551,0.45837827734324077,0.4574172742426641,0.00020260786220001697,0.011437457028369595,200
7256,1600,0.1785159010600706,0.17948136255608724,0.1784184956705277,8.453196266103062e-05,0.007201591715177127,200
7274,1600,0.2506899406651028,0.2519704024266771,0.25094862107664745,0.00013265278748006028,0.009249400510555374,200
7609,1600,0.4035710108767689,0.4033456546580789,0.40270647038092333,0.0002024158889615292,0.011469273582511019,200
7771,1600,0.4908163265306122,0.48924064060923333,0.49147306420968295,0.00019344841154679798,0.011028528102418514,200
8206,1600,0.4731519152529362,0.4714534113554607,0.4729473487094453,0.00019399185484285256,0.0110985796482229,200
8277,1600,0.4620122496731126,0.46106915871364007,0.46200409378869167,0.0002109655891281153,0.011453925062927589,200
8701,1600,0.3870197049733687,0.3882094928069815,0.38706157111059614,0.00017422683429045742,0.01014125741605603,200
8860,1600,0.0396586345381526,0.03900233484183901,0.03894523967516668,2.1317265897494275e-05,0.0037738853619658608,200
8901,1600,0.4532519004613085,0.45149758260108463,0.4520497375774254,0.00022855175998350263,0.012140190842562557,200
9053,1600,0.4938861257249564,0.4922151149523016,0.4929026282156658,0.00019963839022856471,0.011235029332631558,200
9221,1600,0.4773487943075504,0.47553334290806487,0.4763137053301546,0.00018452288856721038,0.010760557170293887,200
9540,1600,0.4667390034220849,0.4653208084436187,0.46661938705540684,0.0001988943598896936,0.011131769450351934,200
9548,1600,0.4466319915021428,0.44546867544542174,0.4463600376674568,0.00020265738940580382,0.011264223830657925,200
9856,1600,0.4969151544068048,0.4954056434944939,0.4972316472516367,0.0002048142213370252,0.011232460869344374,200
10115,1600,0.4678912821024783,0.46600546425094763,0.4667018066822103,0.0001979296956414712,0.011410727836566072,200
10310,1600,0.4825079509313948,0.4807872137220133,0.48304806776696585,0.00021064315585533718,0.011375674451914041,200
10398,1600,0.4970626874550727,0.494791170611241,0.4973238019952909,0.0002135139567404079,0.01136996372527748,200
10609,1600,0.4999131894206841,0.5015762708980357,0.5001635612137948,0.00019542288896591515,0.011154476127088888,200
10873,1600,0.4837542014996122,0.4853207720314658,0.48303987865111053,0.00020265183269353563,0.01144431504586565,200
11914,1600,0.3760866533401515,0.37647925698700363,0.3753082710391179,0.0001871631519531977,0.010884306169736528,200
11944,1600,0.4030336097773898,0.40439338087647464,0.4030126583157776,0.00019464436754331748,0.010935091543296131,200
12397,1600,0.4958093701781456,0.494238475971017,0.49596758370066996,0.0002036926376553319,0.011406655577001552,200
12406,1600,0.4845082433200682,0.48283093540416017,0.48374708785431475,0.000208786793805854,0.011638678082986038,200
12693,1600,0.4806795935489885,0.4791191763853923,0.4791179565657313,0.00019585403141211255,0.010949282155376945,200
12705,1600,0.4997189432265317,0.5006548588272994,0.49981401570324513,0.0001964649598782313,0.010873039796036517,200
12882,1600,0.4976968553915346,0.49634777251054274,0.4978115280244931,0.00020440878738889052,0.011154995094849797,200
12894,1600,0.0541625944024877,0.05380529115209688,0.05374111592645129,3.0791142330808886e-05,0.004407976167232248,200
13422,1600,0.493863820030446,0.4948600800807951,0.49352672052267876,0.00020169260262171032,0.011237082104851031,200
13590,1600,0.4986717337564107,0.4972201417617187,0.49826723800638056,0.00019446626393500928,0.011139471842100212,200
13650,1600,0.4870096883050909,0.48552509940667277,0.48676069467375216,0.0002100774122491232,0.011570423784594394,200
13759,1600,0.4803000346507409,0.47775499921629666,0.47982819390832554,0.00021892201410507982,0.011835350372681424,200
13803,1600,0.4956390256495362,0.49381360488348036,0.49508443167606486,0.00020078030910623083,0.011329227868247544,200
13928,1600,0.4934743682043898,0.49184996170963297,0.4927779292943886,0.0002129946309012718,0.011476023190236027,200
14566,1600,0.499979599330858,0.49823718664848743,0.4993245336987934,0.0002030001540745114,0.01108272161321294,200
15244,1600,0.4983219534776067,0.4993090786112618,0.49760897098867285,0.0002172233626074145,0.011583316475853613,200
15301,1600,0.4973581732087683,0.4977373730635884,0.4965275751105219,0.00020971467280706492,0.011407087351853258,200
15445,1600,0.4981059909528888,0.49657658979772296,0.4980072683735448,0.00020495086467826453,0.011256243169508497,200
15629,1600,0.4935346242205448,0.4923612034459428,0.49377205770318233,0.00020368839323894682,0.011231378820053331,200
15784,1600,0.4880188356814643,0.4862962429066201,0.48762554420011023,0.00019890899236509163,0.011233888338816103,200
